%time n1 n3 n4
0.02063 -8.10491703189 -0.000668353379146 -0.00668353379146
0.020635 -8.11961292496 -0.000666331797126 -0.00666331797126
0.02064 -8.13425753015 -0.000664306006122 -0.00664306006122
0.020645 -8.14885075495 -0.00066227601893 -0.0066227601893
0.02065 -8.16339250717 -0.000660241848372 -0.00660241848372
0.020655 -8.17788269497 -0.000658203507298 -0.00658203507298
0.02066 -8.19232122682 -0.000656161008582 -0.00656161008582
0.020665 -8.20670801152 -0.000654114365127 -0.00654114365127
0.02067 -8.22104295819 -0.000652063589859 -0.00652063589859
0.020675 -8.23532597628 -0.000650008695733 -0.00650008695733
0.02068 -8.24955697558 -0.000647949695729 -0.00647949695729
0.020685 -8.2637358662 -0.000645886602852 -0.00645886602852
0.02069 -8.27786255856 -0.000643819430134 -0.00643819430134
0.020695 -8.29193696345 -0.000641748190632 -0.00641748190632
0.0207 -8.30595899196 -0.000639672897429 -0.00639672897429
0.020705 -8.31992855551 -0.000637593563635 -0.00637593563635
0.02071 -8.33384556588 -0.000635510202383 -0.00635510202383
0.020715 -8.34770993515 -0.000633422826833 -0.00633422826833
0.02072 -8.36152157574 -0.000631331450169 -0.00631331450169
0.020725 -8.37528040042 -0.000629236085603 -0.00629236085603
0.02073 -8.38898632228 -0.000627136746369 -0.00627136746369
0.020735 -8.40263925474 -0.000625033445729 -0.00625033445729
0.02074 -8.41623911156 -0.000622926196967 -0.00622926196967
0.020745 -8.42978580685 -0.000620815013395 -0.00620815013395
0.02075 -8.44327925502 -0.000618699908347 -0.00618699908347
0.020755 -8.45671937085 -0.000616580895184 -0.00616580895184
0.02076 -8.47010606945 -0.000614457987291 -0.00614457987291
0.020765 -8.48343926626 -0.000612331198077 -0.00612331198077
0.02077 -8.49671887705 -0.000610200540976 -0.00610200540976
0.020775 -8.50994481795 -0.000608066029447 -0.00608066029447
0.02078 -8.52311700541 -0.000605927676971 -0.00605927676971
0.020785 -8.53623535623 -0.000603785497057 -0.00603785497057
0.02079 -8.54929978755 -0.000601639503236 -0.00601639503236
0.020795 -8.56231021685 -0.000599489709062 -0.00599489709062
0.0208 -8.57526656194 -0.000597336128115 -0.00597336128115
0.020805 -8.58816874098 -0.000595178773998 -0.00595178773998
0.02081 -8.60101667249 -0.000593017660338 -0.00593017660338
0.020815 -8.6138102753 -0.000590852800786 -0.00590852800786
0.02082 -8.6265494686 -0.000588684209016 -0.00588684209016
0.020825 -8.63923417193 -0.000586511898727 -0.00586511898727
0.02083 -8.65186430516 -0.000584335883639 -0.00584335883639
0.020835 -8.66443978851 -0.000582156177498 -0.00582156177498
0.02084 -8.67696054255 -0.000579972794073 -0.00579972794073
0.020845 -8.68942648819 -0.000577785747153 -0.00577785747153
0.02085 -8.7018375467 -0.000575595050554 -0.00575595050554
0.020855 -8.71419363966 -0.000573400718114 -0.00573400718114
0.02086 -8.72649468905 -0.000571202763694 -0.00571202763694
0.020865 -8.73874061715 -0.000569001201175 -0.00569001201175
0.02087 -8.75093134661 -0.000566796044466 -0.00566796044466
0.020875 -8.76306680044 -0.000564587307495 -0.00564587307495
0.02088 -8.77514690197 -0.000562375004213 -0.00562375004213
0.020885 -8.78717157491 -0.000560159148594 -0.00560159148594
0.02089 -8.7991407433 -0.000557939754636 -0.00557939754636
0.020895 -8.81105433153 -0.000555716836357 -0.00555716836357
0.0209 -8.82291226435 -0.000553490407798 -0.00553490407798
0.020905 -8.83471446686 -0.000551260483022 -0.00551260483022
0.02091 -8.84646086452 -0.000549027076115 -0.00549027076115
0.020915 -8.85815138312 -0.000546790201185 -0.00546790201185
0.02092 -8.86978594882 -0.00054454987236 -0.0054454987236
0.020925 -8.88136448814 -0.000542306103793 -0.00542306103793
0.02093 -8.89288692792 -0.000540058909654 -0.00540058909654
0.020935 -8.90435319541 -0.00053780830414 -0.0053780830414
0.02094 -8.91576321815 -0.000535554301466 -0.00535554301466
0.020945 -8.92711692409 -0.00053329691587 -0.0053329691587
0.02095 -8.93841424151 -0.000531036161611 -0.00531036161611
0.020955 -8.94965509905 -0.000528772052968 -0.00528772052968
0.02096 -8.9608394257 -0.000526504604243 -0.00526504604243
0.020965 -8.97196715082 -0.000524233829759 -0.00524233829759
0.02097 -8.98303820412 -0.000521959743859 -0.00521959743859
0.020975 -8.99405251566 -0.000519682360907 -0.00519682360907
0.02098 -9.00501001589 -0.000517401695289 -0.00517401695289
0.020985 -9.01591063557 -0.00051511776141 -0.0051511776141
0.02099 -9.02675430587 -0.000512830573697 -0.00512830573697
0.020995 -9.03754095827 -0.000510540146597 -0.00510540146597
0.021 -9.04827052466 -0.000508246494578 -0.00508246494578
0.021005 -9.05894293725 -0.000505949632128 -0.00505949632128
0.02101 -9.06955812864 -0.000503649573754 -0.00503649573754
0.021015 -9.08011603177 -0.000501346333986 -0.00501346333986
0.02102 -9.09061657995 -0.000499039927371 -0.00499039927371
0.021025 -9.10105970685 -0.000496730368479 -0.00496730368479
0.02103 -9.11144534651 -0.000494417671898 -0.00494417671898
0.021035 -9.12177343334 -0.000492101852236 -0.00492101852236
0.02104 -9.13204390208 -0.000489782924121 -0.00489782924121
0.021045 -9.14225668788 -0.0004874609022 -0.004874609022
0.02105 -9.15241172621 -0.000485135801142 -0.00485135801142
0.021055 -9.16250895293 -0.000482807635631 -0.00482807635631
0.02106 -9.17254830427 -0.000480476420375 -0.00480476420375
0.021065 -9.18252971681 -0.000478142170099 -0.00478142170099
0.02107 -9.1924531275 -0.000475804899546 -0.00475804899546
0.021075 -9.20231847366 -0.000473464623481 -0.00473464623481
0.02108 -9.21212569297 -0.000471121356686 -0.00471121356686
0.021085 -9.2218747235 -0.000468775113962 -0.00468775113962
0.02109 -9.23156550364 -0.000466425910129 -0.00466425910129
0.021095 -9.24119797221 -0.000464073760026 -0.00464073760026
0.0211 -9.25077206834 -0.000461718678512 -0.00461718678512
0.021105 -9.26028773158 -0.00045936068046 -0.0045936068046
0.02111 -9.2697449018 -0.000456999780767 -0.00456999780767
0.021115 -9.27914351927 -0.000454635994345 -0.00454635994345
0.02112 -9.28848352463 -0.000452269336125 -0.00452269336125
0.021125 -9.29776485888 -0.000449899821055 -0.00449899821055
0.02113 -9.3069874634 -0.000447527464103 -0.00447527464103
0.021135 -9.31615127992 -0.000445152280255 -0.00445152280255
0.02114 -9.32525625057 -0.000442774284512 -0.00442774284512
0.021145 -9.33430231783 -0.000440393491896 -0.00440393491896
0.02115 -9.34328942457 -0.000438009917445 -0.00438009917445
0.021155 -9.35221751401 -0.000435623576216 -0.00435623576216
0.02116 -9.36108652976 -0.000433234483281 -0.00433234483281
0.021165 -9.3698964158 -0.000430842653731 -0.00430842653731
0.02117 -9.37864711649 -0.000428448102674 -0.00428448102674
0.021175 -9.38733857654 -0.000426050845237 -0.00426050845237
0.02118 -9.39597074106 -0.00042365089656 -0.0042365089656
0.021185 -9.40454355552 -0.000421248271804 -0.00421248271804
0.02119 -9.41305696577 -0.000418842986144 -0.00418842986144
0.021195 -9.42151091804 -0.000416435054775 -0.00416435054775
0.0212 -9.42990535893 -0.000414024492905 -0.00414024492905
0.021205 -9.43824023541 -0.000411611315761 -0.00411611315761
0.02121 -9.44651549483 -0.000409195538586 -0.00409195538586
0.021215 -9.45473108493 -0.00040677717664 -0.0040677717664
0.02122 -9.46288695381 -0.000404356245197 -0.00404356245197
0.021225 -9.47098304995 -0.000401932759551 -0.00401932759551
0.02123 -9.47901932221 -0.000399506735008 -0.00399506735008
0.021235 -9.48699571984 -0.000397078186894 -0.00397078186894
0.02124 -9.49491219244 -0.000394647130548 -0.00394647130548
0.021245 -9.50276869002 -0.000392213581326 -0.00392213581326
0.02125 -9.51056516295 -0.000389777554599 -0.00389777554599
