%time sig_in sig_out
0.003275 0.0918568261749 -0.0277477341893
0.003276 0.0925155754589 -0.0253175837387
0.003277 0.0931765638705 -0.0228780849746
0.003278 0.0938397897787 -0.0204294249981
0.003279 0.0945052515472 -0.0179717914153
0.00328 0.095172947534 -0.0155053723183
0.003281 0.0958428760916 -0.013030356266
0.003282 0.096515035567 -0.010546932265
0.003283 0.0971894243017 -0.00805528975011
0.003284 0.0978660406318 -0.00555561856573
0.003285 0.0985448828878 -0.00304810894615
0.003286 0.0992259493946 -0.000532951496504
0.003287 0.0999092384719 0.00198966282648
0.003288 0.100594748434 0.0045195427338
0.003289 0.101282477588 0.00705649662342
0.00329 0.101972424239 0.00960033259959
0.003291 0.102664586684 0.0121508584921
0.003292 0.103358963215 0.0147078818758
0.003293 0.104055552118 0.0172712100895
0.003294 0.104754351675 0.0198406502556
0.003295 0.105455360162 0.0224160092995
0.003296 0.106158575849 0.0249970939687
0.003297 0.106863997 0.0275837108522
0.003298 0.107571621876 0.0301756663997
0.003299 0.108281448731 0.0327727669411
0.0033 0.108993475812 0.0353748187057
0.003301 0.109707701363 0.0379816278417
0.003302 0.110424123622 0.0405930004349
0.003303 0.111142740821 0.0432087425288
0.003304 0.111863551186 0.0458286601431
0.003305 0.112586552941 0.0484525592933
0.003306 0.113311744299 0.0510802460101
0.003307 0.114039123473 0.0537115263579
0.003308 0.114768688668 0.056346206455
0.003309 0.115500438082 0.0589840924916
0.00331 0.116234369911 0.0616249907499
0.003311 0.116970482344 0.0642687076226
0.003312 0.117708773565 0.0669150496322
0.003313 0.118449241752 0.0695638234499
0.003314 0.119191885077 0.0722148359147
0.003315 0.119936701709 0.0748678940523
0.003316 0.120683689809 0.0775228050941
0.003317 0.121432847536 0.0801793764958
0.003318 0.122184173039 0.0828374159567
0.003319 0.122937664465 0.085496731438
0.00332 0.123693319956 0.0881571311821
0.003321 0.124451137646 0.0908184237306
0.003322 0.125211115667 0.0934804179436
0.003323 0.125973252141 0.0961429230179
0.003324 0.12673754519 0.0988057485058
0.003325 0.127503992927 0.101468704333
0.003326 0.128272593461 0.104131600819
0.003327 0.129043344896 0.106794248691
0.003328 0.12981624533 0.109456459109
0.003329 0.130591292856 0.112118043677
0.00333 0.131368485562 0.114778814466
0.003331 0.132147821529 0.117438584031
0.003332 0.132929298836 0.120097165428
0.003333 0.133712915553 0.122754372231
0.003334 0.134498669747 0.125410018555
0.003335 0.13528655948 0.128063919067
0.003336 0.136076582807 0.13071588901
0.003337 0.13686873778 0.133365744216
0.003338 0.137663022443 0.136013301126
0.003339 0.138459434837 0.138658376807
0.00334 0.139257972996 0.141300788969
0.003341 0.140058634951 0.143940355985
0.003342 0.140861418726 0.146576896903
0.003343 0.14166632234 0.149210231469
0.003344 0.142473343806 0.15184018014
0.003345 0.143282481135 0.154466564103
0.003346 0.144093732329 0.157089205291
0.003347 0.144907095386 0.159707926402
0.003348 0.145722568301 0.162322550912
0.003349 0.14654014906 0.164932903095
0.00335 0.147359835646 0.167538808038
0.003351 0.148181626037 0.170140091657
0.003352 0.149005518205 0.172736580716
0.003353 0.149831510118 0.17532810284
0.003354 0.150659599737 0.177914486532
0.003355 0.151489785018 0.180495561192
0.003356 0.152322063915 0.183071157128
0.003357 0.153156434372 0.185641105576
0.003358 0.153992894332 0.188205238714
0.003359 0.15483144173 0.190763389677
0.00336 0.155672074498 0.193315392574
0.003361 0.156514790561 0.195861082503
0.003362 0.15735958784 0.198400295565
0.003363 0.15820646425 0.200932868881
0.003364 0.159055417702 0.203458640606
0.003365 0.159906446101 0.205977449944
0.003366 0.160759547348 0.208489137164
0.003367 0.161614719337 0.210993543611
